DDF_ID,Originator Source,ft12m,ft11m,ft10m,ft09m,ft08m,ft07m,ft06m,ft05m,ft04m,ft03m,ft02m,ft1_5m,ft01m,ft0_5m,ft00,ft0_5,ft01,ft1_5,ft02,ft03,ft04,ft05,ft06,ft07,ft08,ft09,ft10,ft11,ft12,ft13,ft14,ft15,ft16,ft17,ft18,ft19,ft20,ft21,ft22,ft23,ft24
642,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.65375,5.3075,8.727500000000001,12.1475,17.76378310118766,23.380066202375318,26.358789384616145,29.337512566856976,33.16891910081938,37.32382418606197,40.741474758061905,44.793728874242355,47.134420077349304,49.79697093122294,52.28059615998946,53.68092974299454,55.33538203312368,56.713357160835045,58.13889248141177,59.508251864319426,60.6949903056495,61.6925,61.6925,61.6925,61.6925,61.6925,61.6925,61.6925,61.6925,61.6925
643,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.667727272727273,5.335454545454546,9.066363636363636,12.797272727272729,18.924127019477442,25.050981311682158,28.300497510490338,31.550013709298515,35.729729928166584,40.26235365752214,43.990699736067526,48.41134059008256,50.964821902562875,53.86942283406139,56.57883217453396,58.1064688105395,59.91132585431674,61.41457144818367,62.96970088881283,64.46354748834847,65.75817124252671,66.84636363636363,66.84636363636363,66.84636363636363,66.84636363636363,66.84636363636363,66.84636363636363,66.84636363636363,66.84636363636363,66.84636363636363
644,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.209659090909091,10.419318181818182,15.082954545454548,19.746590909090912,27.405158774346805,35.0637266396027,39.12562188811292,43.18751713662314,48.41216241020824,54.07794207190268,58.73837467008441,64.2641757376032,67.45602737820359,71.08677854257674,74.47354021816743,76.38308601317438,78.63915731789591,80.51821431022958,82.46212611101603,84.32943436043557,85.94771405315839,87.30795454545454,87.30795454545454,87.30795454545454,87.30795454545454,87.30795454545454,87.30795454545454,87.30795454545454,87.30795454545454,87.30795454545454
645,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,3.0818181818181816,6.163636363636363,12.971252243863827,19.77886812409129,23.389441678322598,27.000015232553903,31.64414436462954,36.68039295280238,40.8229997067417,45.73482287786951,48.572024336180974,51.79935870451264,54.80981352725994,56.5071875672661,58.51258428257415,60.18285716464852,61.91077876534759,63.570608320387166,65.00907915836301,66.2181818181818,66.2181818181818,66.2181818181818,66.2181818181818,66.2181818181818,66.2181818181818,66.2181818181818,66.2181818181818,66.2181818181818
646,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,3.515,7.03,14.518377468250211,22.00675493650042,25.978385846154858,29.950016755809294,35.0585588010925,40.598432248082624,45.15529967741587,50.55830516565647,53.67922676979908,57.229294574963916,60.54079487998594,62.40790632399273,64.61384271083158,66.45114288111338,68.35185664188235,70.17766915242589,71.75998707419933,73.09,73.09,73.09,73.09,73.09,73.09,73.09,73.09,73.09
647,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,3.515,7.03,14.518377468250211,22.00675493650042,25.978385846154858,29.950016755809294,35.0585588010925,40.598432248082624,45.15529967741587,50.55830516565647,53.67922676979908,57.229294574963916,60.54079487998594,62.40790632399273,64.61384271083158,66.45114288111338,68.35185664188235,70.17766915242589,71.75998707419933,73.09,73.09,73.09,73.09,73.09,73.09,73.09,73.09,73.09
648,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,4.8145454545454545,9.629090909090909,19.159753141409354,28.690415373727802,33.74521834965164,38.800021325575464,45.301802110481354,52.35255013392334,58.15219958943837,65.02875202901731,69.00083407065335,73.5191021863177,77.73373893816392,80.11006259417253,82.9176179956038,85.25600003050792,87.67509027148661,89.99885164854203,92.01271082170821,93.70545454545453,93.70545454545453,93.70545454545453,93.70545454545453,93.70545454545453,93.70545454545453,93.70545454545453,93.70545454545453,93.70545454545453
649,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1.9988636363636365,3.997727272727273,9.10343918289787,14.209151093068467,16.91708125874195,19.62501142441543,23.10810827347216,26.885294714601788,29.992249780056273,33.676117158402135,35.80401825213573,38.224519028384485,40.48236014544496,41.755390675449576,43.259438211930615,44.51214287348639,45.808084074010694,47.05295624029038,48.13180936877226,49.03863636363636,49.03863636363636,49.03863636363636,49.03863636363636,49.03863636363636,49.03863636363636,49.03863636363636,49.03863636363636,49.03863636363636
650,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2.3237500000000004,4.647500000000001,10.263783101187657,15.880066202375314,18.858789384616145,21.837512566856976,25.668919100819377,29.82382418606197,33.241474758061905,37.293728874242355,39.634420077349304,42.29697093122294,44.78059615998946,46.18092974299454,47.83538203312367,49.21335716083504,50.638892481411766,52.00825186431942,53.19499030564949,54.192499999999995,54.192499999999995,54.192499999999995,54.192499999999995,54.192499999999995,54.192499999999995,54.192499999999995,54.192499999999995,54.192499999999995
651,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2.648636363636364,5.297272727272728,11.424127019477446,17.55098131168216,20.800497510490338,24.050013709298515,28.229729928166584,32.76235365752214,36.490699736067526,40.91134059008256,43.464821902562875,46.36942283406138,49.07883217453395,50.606468810539496,52.411325854316736,53.914571448183665,55.469700888812824,56.96354748834845,58.258171242526714,59.346363636363634,59.346363636363634,59.346363636363634,59.346363636363634,59.346363636363634,59.346363636363634,59.346363636363634,59.346363636363634,59.346363636363634
652,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,3.623295454545455,7.24659090909091,14.905158774346805,22.563726639602702,26.625621888112924,30.687517136623143,35.91216241020824,41.57794207190268,46.23837467008441,51.7641757376032,54.956027378203586,58.58677854257673,61.973540218167436,63.88308601317437,66.13915731789591,68.01821431022958,69.96212611101603,71.82943436043557,73.44771405315839,74.80795454545454,74.80795454545454,74.80795454545454,74.80795454545454,74.80795454545454,74.80795454545454,74.80795454545454,74.80795454545454,74.80795454545454
653,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.666666666666666,10.853030303030302,12.039393939393939,16.184848484848487,20.330303030303032,27.137918910530495,33.94553479075796,37.55610834498926,41.16668189922056,45.810811031296204,50.84705961946905,54.98966637340836,59.901489544536176,62.738691002847645,65.96602537117931,68.97648019392662,70.67385423393277,72.67925094924082,74.34952383131518,76.07744543201426,77.73727498705382,79.17574582502968,80.38484848484848,80.38484848484848,80.38484848484848,80.38484848484848,80.38484848484848,80.38484848484848,80.38484848484848,80.38484848484848,80.38484848484848
654,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.633333333333333,11.938333333333333,13.243333333333334,17.803333333333335,22.363333333333337,29.851710801583547,37.34008826983376,41.31171917948819,45.28335008914263,50.39189213442583,55.93176558141596,60.488633010749204,65.8916384989898,69.01256010313242,72.56262790829724,75.87412821331928,77.74123965732606,79.94717604416492,81.7844762144467,83.68518997521569,85.5110024857592,87.09332040753266,88.42333333333332,88.42333333333332,88.42333333333332,88.42333333333332,88.42333333333332,88.42333333333332,88.42333333333332,88.42333333333332,88.42333333333332
655,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.15,11.395681818181819,12.641363636363637,16.99409090909091,21.346818181818183,28.49481485605702,35.64281153029586,39.433913762238724,43.22501599418159,48.10135158286102,53.3894126004425,57.73914969207878,62.89656402176299,65.87562555299003,69.26432663973829,72.42530420362296,74.20754694562942,76.31321349670287,78.06700002288093,79.88131770361497,81.62413873640652,83.13453311628118,84.4040909090909,84.4040909090909,84.4040909090909,84.4040909090909,84.4040909090909,84.4040909090909,84.4040909090909,84.4040909090909,84.4040909090909
656,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.05,14.65159090909091,16.25318181818182,21.849545454545456,27.445909090909094,36.63619052921617,45.82647196752325,50.7007462657355,55.57502056394776,61.84459489224988,68.64353048628323,74.2360496041013,80.86701088512385,84.69723285384433,89.05413425109208,93.11824826180094,95.40970321580924,98.11698878147513,100,100,100,100,100,100,100,100,100,100,100,100,100
657,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.666666666666666,9.306439393939392,9.94621212121212,13.05530303030303,16.16439393939394,21.270105849564537,26.37581775973513,29.083747925408616,31.791678091082098,35.27477494013882,39.051961381268455,42.15891644672294,45.8427838250688,47.97068491880239,50.391185695051156,52.64902681211162,53.92205734211625,55.42610487859727,56.678809540153054,57.97475074067736,59.21962290695705,60.29847603543893,61.20530303030303,61.20530303030303,61.20530303030303,61.20530303030303,61.20530303030303,61.20530303030303,61.20530303030303,61.20530303030303,61.20530303030303
658,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.533333333333333,10.237083333333334,10.940833333333334,14.360833333333334,17.780833333333334,23.39711643452099,29.013399535708643,31.992122717949478,34.97084590019031,38.802252434152706,42.9571575193953,46.37480809139524,50.42706220757568,52.76775341068264,55.43030426455628,57.91392949332279,59.314263076327876,60.968715366457005,62.346690494168364,63.7722258147451,65.14158519765276,66.32832363898284,67.32583333333334,67.32583333333334,67.32583333333334,67.32583333333334,67.32583333333334,67.32583333333334,67.32583333333334,67.32583333333334,67.32583333333334
659,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.533333333333333,10.237083333333334,10.940833333333334,14.360833333333334,17.780833333333334,23.39711643452099,29.013399535708643,31.992122717949478,34.97084590019031,38.802252434152706,42.9571575193953,46.37480809139524,50.42706220757568,52.76775341068264,55.43030426455628,57.91392949332279,59.314263076327876,60.968715366457005,62.346690494168364,63.7722258147451,65.14158519765276,66.32832363898284,67.32583333333334,67.32583333333334,67.32583333333334,67.32583333333334,67.32583333333334,67.32583333333334,67.32583333333334,67.32583333333334,67.32583333333334
660,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12.39333333333333,13.308208333333333,14.223083333333333,18.669083333333333,23.115083333333335,30.416251364877283,37.717419396421235,41.589759533334316,45.4620996702474,50.442928164398516,55.844304775213885,60.28725051881379,65.55518086984839,68.59807943388742,72.05939554392315,75.28810834131961,77.10854199922623,79.2593299763941,81.05069764241885,82.90389355916862,84.68406075694858,86.22682073067767,87.52358333333332,87.52358333333332,87.52358333333332,87.52358333333332,87.52358333333332,87.52358333333332,87.52358333333332,87.52358333333332,87.52358333333332
661,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,4.95,9.9,12.78,15.659999999999998,19.17,23.580000000000002,26.639999999999997,28.89,30.69,33.48,35.010000000000005,36.99,38.97,40.95,42.93,44.91,46.89,48.870000000000005,48.870000000000005,48.870000000000005,48.870000000000005,48.870000000000005,48.870000000000005,48.870000000000005,48.870000000000005,48.870000000000005
662,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,6.050000000000001,12.100000000000001,15.620000000000001,19.14,23.43,28.82,32.56,35.31,37.510000000000005,40.92,42.790000000000006,45.21,47.63,50.050000000000004,52.470000000000006,54.89000000000001,57.31,59.730000000000004,59.730000000000004,59.730000000000004,59.730000000000004,59.730000000000004,59.730000000000004,59.730000000000004,59.730000000000004,59.730000000000004
663,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,7.15,14.3,18.46,22.619999999999997,27.689999999999998,34.06,38.48,41.730000000000004,44.330000000000005,48.36,50.57000000000001,53.43,56.290000000000006,59.150000000000006,62.01,64.87,67.73,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59
664,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1.6500000000000001,3.3000000000000003,12.650000000000002,22.000000000000004,27.5,33.0,42.35,49.775000000000006,57.2,60.775,64.35,67.92500000000001,71.50000000000001,75.075,78.64999999999999,82.22500000000001,85.80000000000001,89.375,92.95,96.525,96.525,96.525,96.525,96.525,96.525,96.525,96.525,96.525
665,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,4.95,9.9,12.78,15.659999999999998,19.17,23.580000000000002,26.639999999999997,28.89,30.69,33.48,35.010000000000005,36.99,38.97,40.95,42.93,44.91,46.89,48.870000000000005,48.870000000000005,48.870000000000005,48.870000000000005,48.870000000000005,48.870000000000005,48.870000000000005,48.870000000000005,48.870000000000005
666,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,6.050000000000001,12.100000000000001,15.620000000000001,19.14,23.43,28.82,32.56,35.31,37.510000000000005,40.92,42.790000000000006,45.21,47.63,50.050000000000004,52.470000000000006,54.89000000000001,57.31,59.730000000000004,59.730000000000004,59.730000000000004,59.730000000000004,59.730000000000004,59.730000000000004,59.730000000000004,59.730000000000004,59.730000000000004
667,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,7.15,14.3,18.46,22.619999999999997,27.689999999999998,34.06,38.48,41.730000000000004,44.330000000000005,48.36,50.57000000000001,53.43,56.290000000000006,59.150000000000006,62.01,64.87,67.73,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59
668,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1.4249999999999998,2.8499999999999996,10.924999999999999,19.0,23.75,28.499999999999996,36.574999999999996,42.9875,49.4,52.4875,55.574999999999996,58.66250000000001,61.74999999999999,64.83749999999999,67.925,71.0125,74.1,77.1875,80.27499999999999,83.3625,83.3625,83.3625,83.3625,83.3625,83.3625,83.3625,83.3625,83.3625
669,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,12,12,12.0,12,12.0,12.0,16.95,21.9,24.779999999999998,27.659999999999997,31.169999999999998,35.58,38.63999999999999,40.89,42.69,45.48,47.010000000000005,48.99,50.970000000000006,52.95000000000001,54.93,56.91,58.89,60.870000000000005,60.870000000000005,60.870000000000005,60.870000000000005,60.870000000000005,60.870000000000005,60.870000000000005,60.870000000000005,60.870000000000005
670,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,12,12,12.0,12,12.0,12.0,18.049999999999997,24.099999999999998,27.619999999999997,31.14,35.43,40.82,44.56,47.31,49.510000000000005,52.92,54.790000000000006,57.21000000000001,59.63,62.050000000000004,64.47,66.89,69.31,71.73,71.73,71.73,71.73,71.73,71.73,71.73,71.73,71.73
671,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,12,12,12.0,12,12.0,12.0,19.15,26.3,30.46,34.62,39.69,46.06,50.47999999999999,53.73,56.330000000000005,60.36,62.57,65.42999999999999,68.29,71.15,74.00999999999999,76.87,79.73,82.59,82.59,82.59,82.59,82.59,82.59,82.59,82.59,82.59
672,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,12,12,12.0,12,13.305,14.610000000000001,22.005000000000003,29.400000000000006,33.75,38.1,45.495000000000005,51.3675,57.24,60.067499999999995,62.895,65.72250000000001,68.55,71.3775,74.205,77.0325,79.86,82.6875,85.515,88.34249999999999,88.34249999999999,88.34249999999999,88.34249999999999,88.34249999999999,88.34249999999999,88.34249999999999,88.34249999999999,88.34249999999999
673,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,15,15,15.0,15,15.0,15.0,19.95,24.9,27.779999999999998,30.659999999999997,34.17,38.580000000000005,41.64,43.88999999999999,45.69,48.480000000000004,50.01,51.99,53.97,55.95,57.93000000000001,59.91,61.89,63.870000000000005,63.870000000000005,63.870000000000005,63.870000000000005,63.870000000000005,63.870000000000005,63.870000000000005,63.870000000000005,63.870000000000005
674,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,15,15,15.0,15,15.0,15.0,21.05,27.1,30.62,34.14,38.43,43.82,47.56,50.31,52.51,55.92,57.790000000000006,60.209999999999994,62.63000000000001,65.05000000000001,67.47000000000001,69.89000000000001,72.31,74.73,74.73,74.73,74.73,74.73,74.73,74.73,74.73,74.73
675,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,15,15,15.0,15,15.0,15.0,22.150000000000002,29.300000000000004,33.46,37.62,42.69,49.06,53.48,56.730000000000004,59.330000000000005,63.36000000000001,65.57000000000001,68.43,71.29,74.15,77.01,79.87,82.73,85.59,85.59,85.59,85.59,85.59,85.59,85.59,85.59,85.59
676,FEMA Risk MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,15,15,15.0,15,16.305,17.61,25.005,32.4,36.75,41.1,48.495,54.3675,60.24,63.067499999999995,65.89500000000001,68.72250000000001,71.55,74.3775,77.205,80.03250000000001,82.86,85.6875,88.515,91.34249999999999,91.34249999999999,91.34249999999999,91.34249999999999,91.34249999999999,91.34249999999999,91.34249999999999,91.34249999999999,91.34249999999999
677,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,6.0,12.0,18.5,25.0,37.5,50.0,75.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
678,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.0,10,22.5,35.0,55.0,75.0,87.5,100.0,100.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
679,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,16.0,30,52.5,75.0,87.5,100.0,100.0,100.0,100.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
680,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,45.0,75,87.5,100.0,100.0,100.0,100.0,100.0,100.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
681,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,10.0,20,35.0,50.0,70.0,90.0,95.0,100.0,100.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
682,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,8,26.5,45,60.0,75.0,87.5,100.0,100.0,100.0,100.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
683,FEMA BCA Team,0.0,0.0,0.0,0.0,0,0,0,5,5,14.000000000000002,50,70.0,90,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
684,FEMA BCA Team,0.0,0.0,0.0,0.0,0,5,5,5,8,40,75,87.5,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
685,FEMA BCA Team,0,0,0,5,5,5,5,8,35,75,100,100.0,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
686,FEMA BCA Team,0,5,5,5,5,5,6,20,65,100,100,100.0,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
687,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,11.5,22,37.5,53.0,73.0,93.0,96.5,100.0,100.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
688,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.000000000000001,11,29.5,48,63.0,78.0,89.0,100.0,100.0,100.0,100.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
689,FEMA BCA Team,0.0,0.0,0.0,0.0,0,0,1,7.000000000000001,8,17,53,73.0,93,96.5,100.0,100.0,100.0,100.0,100.0,100.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
690,FEMA BCA Team,0.0,0.0,0.0,0.0,1,7.000000000000001,8,8,11,43,78,89.0,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
691,FEMA BCA Team,0,0,1,7.000000000000001,8,8,8,11,38,78,100,100.0,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
692,FEMA BCA Team,1,7.000000000000001,8,8,8,8,9,23,68,100,100,100.0,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
693,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.25,2.5,7.95,13.4,18.35,23.3,27.700000000000003,32.1,40.1,47.099999999999994,53.2,58.599999999999994,63.2,67.2,70.5,73.2,75.4,77.2,78.5,79.5,80.2,80.7,80.7,80.7,80.7,80.7,80.7,80.7,80.7,80.7
694,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,3,6.15,9.3,12.25,15.2,18.049999999999997,20.9,26.3,31.4,36.199999999999996,40.699999999999996,44.9,48.8,52.400000000000006,55.7,58.699999999999996,61.4,63.800000000000004,65.9,67.7,69.19999999999999,69.19999999999999,69.19999999999999,69.19999999999999,69.19999999999999,69.19999999999999,69.19999999999999,69.19999999999999,69.19999999999999
695,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.2,6.4,6.8,7.199999999999999,8.3,9.4,11.15,12.9,17.4,22.8,28.9,35.5,42.3,49.2,56.10000000000001,62.6,68.60000000000001,73.9,78.4,81.69999999999999,83.8,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999
696,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,16.6,19.400000000000002,22.450000000000003,25.5,28.75,32.0,35.35,38.7,45.5,52.2,58.599999999999994,64.5,69.8,74.2,77.7,80.10000000000001,81.10000000000001,81.10000000000001,81.10000000000001,81.10000000000001,81.10000000000001,81.10000000000001,81.10000000000001,81.10000000000001,81.10000000000001,81.10000000000001,81.10000000000001,81.10000000000001,81.10000000000001,81.10000000000001
697,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,12.05,13.900000000000002,15.9,17.9,20.1,22.3,24.65,27.0,31.900000000000002,36.9,41.9,46.9,51.800000000000004,56.39999999999999,60.8,64.8,68.4,71.39999999999999,73.7,75.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4
698,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,12.3,14.2,16.35,18.5,20.85,23.200000000000003,25.7,28.199999999999996,33.4,38.6,43.8,48.8,53.5,57.8,61.6,64.8,67.2,68.8,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3
699,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,4.0,8.0,26.0,44.0,53.5,63.0,73.0,78,80.0,81,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
700,FEMA FIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.5,3.0,6.0,9.0,11.0,13.0,25.0,27,28.000000000000004,33,34,41,43,45,46,47,47,47,47,47,47,47,47,47,47,47,47,47
700,FEMA FIA,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,1.5,3.0,6.0,9.0,11.0,13.0,25.0,27,28.0,33,34,41,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
701,FEMA FIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6.0,8,9.5,11.0,13.0,15.0,17.5,20.0,23.0,28.000000000000004,33.0,38,44,49,51,53,55.00000000000001,56.99999999999999,59,60,60,60,60,60,60,60,60,60,60,60
701,FEMA FIA,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,6.0,8,9.5,11.0,13.0,15.0,18.0,21.0,23.0,28,33.0,38,44,49,51,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
702,FEMA FIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.0,5,5.5,6.0,11.0,16.0,17.5,19.0,22.0,27,32.0,35,36,44,48,50,52,54,56.00000000000001,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999
702,FEMA FIA,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,4.0,5,5.5,6.0,11.0,16.0,17.5,19.0,22.0,27,32.0,35,36,44,48,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
703,FEMA FIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,4.0,8.0,26.0,44.0,53.5,63.0,73.0,78,80.0,81,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
703,FEMA FIA,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,4.0,8.0,26.5,45.0,54.5,64.0,74.0,79,80.0,81,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
704,FEMA FIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,4.0,8.0,26.0,44.0,53.5,63.0,73.0,78,80.0,81,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
704,FEMA FIA,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,4.0,8.0,26.5,45.0,54.5,64.0,74.0,79,80.0,81,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
705,FEMA FIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6.0,8,9.5,11.0,13.0,15.0,17.5,20.0,23.0,28.000000000000004,33.0,38,44,49,51,53,55.00000000000001,56.99999999999999,59,60,60,60,60,60,60,60,60,60,60,60
