ddf_id,comment,depth_m12_0,depth_m11_0,depth_m10_0,depth_m9_0,depth_m8_0,depth_m7_0,depth_m6_0,depth_m5_0,depth_m4_0,depth_m3_0,depth_m2_0,depth_m1_5,depth_m1_0,depth_m0_5,depth_0_0,depth_0_5,depth_1_0,depth_1_5,depth_2_0,depth_3_0,depth_4_0,depth_5_0,depth_6_0,depth_7_0,depth_8_0,depth_9_0,depth_10_0,depth_11_0,depth_12_0,depth_13_0,depth_14_0,depth_15_0,depth_16_0,depth_17_0,depth_18_0,depth_19_0,depth_20_0,depth_21_0,depth_22_0,depth_23_0,depth_24_0
397,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,43.0,,64.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
398,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,19.0,,39.0,75.0,92.0,94.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
399,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,28.0,,42.0,66.0,81.0,83.0,91.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0
400,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,16.0,,34.0,65.0,80.0,82.0,90.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0
401,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,31.0,,52.0,65.0,73.0,79.0,82.0,84.0,86.0,88.0,89.0,91.0,92.0,95.0,96.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
402,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,43.0,,64.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
403,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,19.0,,39.0,75.0,92.0,94.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
404,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,28.0,,42.0,66.0,81.0,83.0,91.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0
405,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,16.0,,34.0,65.0,80.0,82.0,90.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0
406,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,31.0,,52.0,65.0,73.0,79.0,82.0,84.0,86.0,88.0,89.0,91.0,92.0,95.0,96.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
407,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,43.0,,64.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
408,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,19.0,,39.0,75.0,92.0,94.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
409,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,28.0,,42.0,66.0,81.0,83.0,91.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0
410,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,16.0,,34.0,65.0,80.0,82.0,90.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0
411,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,31.0,,52.0,65.0,73.0,79.0,82.0,84.0,86.0,88.0,89.0,91.0,92.0,95.0,96.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
412,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,46.0,,75.0,92.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
413,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,25.0,,50.0,80.0,96.0,98.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
414,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,41.0,,68.0,84.0,92.0,95.0,96.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0
415,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,24.0,,48.0,77.0,91.0,94.0,94.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0
416,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,26.0,,54.0,68.0,83.0,88.0,95.0,97.0,98.0,98.0,99.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
417,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,46.0,,75.0,92.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
418,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,25.0,,50.0,80.0,96.0,98.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
419,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,41.0,,68.0,84.0,92.0,95.0,96.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0
420,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,24.0,,48.0,77.0,91.0,94.0,94.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0
421,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,26.0,,54.0,68.0,83.0,88.0,95.0,97.0,98.0,98.0,99.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
422,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,46.0,,75.0,92.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
423,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,25.0,,50.0,80.0,96.0,98.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
424,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,41.0,,68.0,84.0,92.0,95.0,96.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0
425,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,24.0,,48.0,77.0,91.0,94.0,94.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0
426,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,26.0,,54.0,68.0,83.0,88.0,95.0,97.0,98.0,98.0,99.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
427,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,46.0,,75.0,92.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
428,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,25.0,,50.0,80.0,96.0,98.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
429,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,41.0,,68.0,84.0,92.0,95.0,96.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0
430,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,24.0,,48.0,77.0,91.0,94.0,94.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0
431,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,26.0,,54.0,68.0,83.0,88.0,95.0,97.0,98.0,98.0,99.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
432,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,46.0,,75.0,92.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
433,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,25.0,,50.0,80.0,96.0,98.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
434,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,41.0,,68.0,84.0,92.0,95.0,96.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0
435,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,24.0,,48.0,77.0,91.0,94.0,94.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0
436,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,26.0,,54.0,68.0,83.0,88.0,95.0,97.0,98.0,98.0,99.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
437,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,22.0,,29.0,34.0,43.0,51.0,59.0,67.0,75.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
438,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,13.0,,21.0,28.0,33.0,41.0,49.0,56.0,64.0,71.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
439,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,20.0,,27.0,31.0,39.0,46.0,53.0,61.0,68.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0
440,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,12.0,,20.0,27.0,31.0,39.0,46.0,53.0,61.0,68.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0
441,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,28.0,,45.0,55.0,62.0,72.0,78.0,82.0,87.0,90.0,93.0,95.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0
442,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,22.0,,29.0,34.0,43.0,51.0,59.0,67.0,75.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
443,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,13.0,,21.0,28.0,33.0,41.0,49.0,56.0,64.0,71.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
444,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,20.0,,27.0,31.0,39.0,46.0,53.0,61.0,68.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0
445,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,12.0,,20.0,27.0,31.0,39.0,46.0,53.0,61.0,68.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0
446,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,28.0,,45.0,55.0,62.0,72.0,78.0,82.0,87.0,90.0,93.0,95.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0
447,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,22.0,,29.0,34.0,43.0,51.0,59.0,67.0,75.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
448,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,13.0,,21.0,28.0,33.0,41.0,49.0,56.0,64.0,71.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
449,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,20.0,,27.0,31.0,39.0,46.0,53.0,61.0,68.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0
450,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,12.0,,20.0,27.0,31.0,39.0,46.0,53.0,61.0,68.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0
451,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,28.0,,45.0,55.0,62.0,72.0,78.0,82.0,87.0,90.0,93.0,95.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0
452,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,43.0,,64.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
453,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,19.0,,39.0,75.0,92.0,94.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
454,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,28.0,,42.0,66.0,81.0,83.0,91.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0
455,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,16.0,,34.0,65.0,80.0,82.0,90.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0
456,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,31.0,,52.0,65.0,73.0,79.0,82.0,84.0,86.0,88.0,89.0,91.0,92.0,94.0,96.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
457,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,85.0,,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
458,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,72.0,,72.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
459,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,75.0,,76.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
460,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,65.0,,65.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
461,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,25.0,,55.0,69.0,79.0,84.0,85.0,85.0,85.0,85.0,90.0,90.0,90.0,92.0,93.0,94.0,95.0,96.0,97.0,98.0,99.0,100.0,100.0,100.0,100.0
462,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,85.0,,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
463,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,72.0,,72.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
464,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,75.0,,76.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
465,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,65.0,,65.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
466,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,25.0,,55.0,69.0,79.0,84.0,85.0,85.0,85.0,85.0,90.0,90.0,90.0,92.0,93.0,94.0,95.0,96.0,97.0,98.0,99.0,100.0,100.0,100.0,100.0
467,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,85.0,,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
468,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,72.0,,72.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
469,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,75.0,,76.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
470,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,65.0,,65.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
471,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,25.0,,55.0,69.0,79.0,84.0,85.0,85.0,85.0,85.0,90.0,90.0,90.0,92.0,93.0,94.0,95.0,96.0,97.0,98.0,99.0,100.0,100.0,100.0,100.0
472,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,85.0,,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
473,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,72.0,,72.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
474,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,75.0,,76.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
475,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,65.0,,65.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
476,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,25.0,,55.0,69.0,79.0,84.0,85.0,85.0,85.0,85.0,90.0,90.0,90.0,92.0,93.0,94.0,95.0,96.0,97.0,98.0,99.0,100.0,100.0,100.0,100.0
477,,,,,,,,,,0.0,0.0,0.0,,0.0,,11.0,,32.0,,39.0,41.0,46.0,51.0,54.0,54.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
478,,,,,,,,,,0.0,0.0,0.0,,0.0,,6.0,,18.0,,20.0,22.0,25.0,27.0,29.0,29.0,32.0,36.0,45.0,45.0,45.0,47.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
479,,,,,,,,,,0.0,0.0,0.0,,0.0,,5.0,,12.0,,17.0,20.0,21.0,22.0,22.0,23.0,25.0,27.0,31.0,35.0,39.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
480,,,,,,,,,,0.0,0.0,0.0,,0.0,,5.0,,12.0,,17.0,20.0,21.0,22.0,22.0,23.0,25.0,27.0,31.0,35.0,39.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
481,,,,,,,,,,0.0,0.0,0.0,,0.0,,5.0,,12.0,,17.0,20.0,21.0,22.0,22.0,23.0,25.0,27.0,31.0,35.0,39.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
482,,,,,,,,,,3.0,4.0,4.0,,4.0,,8.0,,11.0,,19.0,28.0,30.0,34.0,36.0,37.0,39.0,41.0,43.0,45.0,46.0,47.0,49.0,50.0,51.0,53.0,55.0,57.0,60.0,73.0,87.0,100.0,100.0
483,,,,,,,,,,1.0,1.0,1.0,,1.0,,8.0,,11.0,,18.0,22.0,25.0,29.0,32.0,34.0,37.0,39.0,42.0,44.0,45.0,47.0,48.0,50.0,51.0,53.0,55.0,57.0,60.0,65.0,70.0,75.0,75.0
484,,,,,,,,,,0.0,0.0,0.0,,0.0,,1.0,,3.0,,4.0,6.0,8.0,9.0,11.0,13.0,15.0,21.0,27.0,35.0,37.0,41.0,43.0,46.0,49.0,51.0,53.0,55.0,57.0,71.0,86.0,100.0,100.0
485,,,,,,,,,,4.0,4.0,5.0,,6.0,,9.0,,14.0,,23.0,36.0,39.0,46.0,47.0,49.0,50.0,52.0,54.0,58.0,62.0,66.0,70.0,74.0,80.0,81.0,83.0,84.0,85.0,90.0,95.0,100.0,100.0
486,,,,,,,,,,1.0,1.0,1.0,,1.0,,9.0,,14.0,,23.0,28.0,32.0,36.0,39.0,43.0,46.0,49.0,52.0,56.0,60.0,64.0,68.0,73.0,80.0,81.0,83.0,84.0,85.0,85.0,85.0,85.0,85.0
487,,,,,,,,,,0.0,0.0,1.0,,1.0,,1.0,,4.0,,6.0,8.0,10.0,12.0,14.0,17.0,20.0,21.0,32.0,42.0,45.0,49.0,53.0,57.0,61.0,63.0,64.0,66.0,68.0,78.0,89.0,100.0,100.0
488,,,,,,,,,,4.0,4.0,5.0,,8.0,,10.0,,14.0,,22.0,26.0,28.0,33.0,37.0,41.0,45.0,49.0,54.0,57.0,60.0,63.0,69.0,74.0,80.0,84.0,84.0,85.0,85.0,90.0,95.0,100.0,100.0
489,,,,,,,,,,0.0,0.0,0.0,,0.0,,3.0,,5.0,,7.0,11.0,16.0,20.0,25.0,29.0,34.0,38.0,43.0,47.0,51.0,54.0,58.0,62.0,67.0,69.0,72.0,75.0,78.0,80.0,82.0,84.0,84.0
490,,,,,,,,,,3.0,3.0,3.0,,4.0,,7.0,,9.0,,15.0,23.0,25.0,29.0,31.0,32.0,34.0,35.0,37.0,40.0,44.0,48.0,51.0,55.0,57.0,60.0,62.0,65.0,68.0,78.0,89.0,100.0,100.0
491,,,,,,,,,,0.0,0.0,1.0,,1.0,,7.0,,9.0,,15.0,18.0,22.0,25.0,27.0,29.0,32.0,34.0,36.0,40.0,43.0,47.0,50.0,54.0,57.0,60.0,62.0,65.0,68.0,71.0,74.0,77.0,77.0
492,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,2.0,,4.0,5.0,7.0,8.0,10.0,10.0,13.0,16.0,21.0,26.0,32.0,36.0,38.0,41.0,43.0,45.0,48.0,51.0,55.0,70.0,85.0,100.0,100.0
493,,,,,,,,,,1.0,1.0,2.0,,3.0,,8.0,,27.0,,42.0,60.0,93.0,96.0,96.0,97.0,97.0,97.0,98.0,98.0,98.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,100.0,100.0,100.0,100.0,100.0
494,,,,,,,,,,10.0,11.0,12.0,,14.0,,15.0,,20.0,,21.0,23.0,25.0,29.0,32.0,35.0,38.0,42.0,46.0,51.0,55.0,58.0,61.0,65.0,70.0,74.0,78.0,83.0,87.0,91.0,96.0,100.0,100.0
495,,,,,,,,,,0.0,0.0,0.0,,0.0,,11.0,,21.0,,30.0,37.0,42.0,47.0,51.0,56.0,61.0,66.0,70.0,75.0,79.0,84.0,88.0,92.0,96.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
496,,,,,,,,,,0.0,0.0,0.0,,0.0,,10.0,,16.0,,21.0,28.0,36.0,46.0,54.0,63.0,70.0,73.0,75.0,77.0,79.0,81.0,83.0,85.0,87.0,89.0,91.0,93.0,95.0,97.0,99.0,100.0,100.0
497,,,,,,,,,,0.0,0.0,0.0,,0.0,,12.0,,21.0,,27.0,34.0,41.0,49.0,55.0,62.0,68.0,73.0,78.0,83.0,88.0,93.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
498,,,,,,,,,,0.0,0.0,0.0,,0.0,,5.0,,14.0,,23.0,32.0,38.0,44.0,51.0,56.0,60.0,63.0,66.0,68.0,71.0,73.0,75.0,77.0,79.0,81.0,83.0,85.0,87.0,89.0,91.0,93.0,95.0
499,,,,,,,,,,0.0,0.0,0.0,,0.0,,4.0,,6.0,,9.0,14.0,20.0,29.0,43.0,58.0,68.0,73.0,78.0,82.0,87.0,91.0,94.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
500,,,,,,,,,,0.0,0.0,0.0,,0.0,,6.0,,10.0,,12.0,16.0,23.0,37.0,54.0,74.0,83.0,87.0,90.0,92.0,93.0,93.0,94.0,95.0,96.0,97.0,98.0,99.0,100.0,100.0,100.0,100.0,100.0
